Fips_code,PM2.5 24hr 2012,SO2 24-hour 1971,Ozone 8-hour 2015,NO2 1-hour,Coal_Plants,Power_Plants,Airports,Public_Schools,Private Schools,Hospitals,Fuel_Stations,Land_area(mi^2),Population,Number_of_resident_workers,Number_of_business_establishments,Route_miles_of_freight_railroad,Route_miles_of_passenger_railroad_and_rail_transit,Total_Docks,Number_of_Bridges
48375,3.443333,0.545043,0,0,0.001031236,0,0.005156181,0.051561807,0.004124945,9,3,969.71,15823,6155,329,77.5,8.5,0,469
48395,0,-0.02,0,0,0.002242479,0,0,0.013454876,0,0,1,891.87,6948,3010,145,36.9,0,0,136
48401,0,1.646667,0,0,0.000877632,0,0,0.023696059,0.000877632,1,1,1139.43,104915,42010,2269,14.3,0,0,70
48449,0,0.356604,0,0,0.000666431,0,0.000666431,0.009330037,0.000666431,1,1,1500.53,12337,4565,232,37.1,0,0,5
48453,7.28871,0.125926,0,20.0657,0,0,0.060937812,0.317296883,0.063039116,30,176,951.79,32750,13750,630,45.6,0,0,159
49035,5.831992,0.273955,0.036355,32.28688,0,0,0.032316704,0.319127449,0.054534437,25,106,990.2,1479,595,26,0,0,0,18
53007,0,0.351613,0,0,0,0,0.021200732,0.075166233,0.011564036,4,27,518.85,22582,9400,449,0,0,0,27
53009,0,0.02381,0.038,0,0,0,0.098374479,0.14053497,0.018737996,2,2,213.47,204390,82500,4530,158.8,64.9,1,168
53033,3.79695,0.378571,0.029267,25.93482,0,0,10.63829787,69.41489362,26.06382979,32,273,7.52,85141,35690,1810,0,0,1,7
53057,2.7,0.245161,0,0,0,0,5.6,20.4,2.8,3,10,2.5,904980,381955,18088,178.3,64.1,18,468
53073,1.577419,1.779032,0,0,0,0,0.61055386,3.314435238,0.872219799,2,16,22.93,4488,1205,76,0,0,1,36
54009,0,0.115254,0,0,0,0,0.15015015,0.750750751,0,2,1,19.98,21457,6845,260,115.3,0,0,132
54039,6.503297,0.537037,0.031948,0,0,0,0.006046414,0.038477183,0.00549674,8,9,1819.26,28576,10800,482,28.8,0,0,190
54053,0,0.236667,0,0,0.000554416,0,0.001108832,0.006652991,0.001108832,1,0,1803.7,56072,24945,1174,37.3,0,0,191
54057,0,0.736765,0,0,0,0,0.007596091,0.037980453,0,1,1,394.94,26516,8890,332,74.3,0,3,131
54061,0,0.558427,0.038133,0,0.00106877,0,0.001603155,0.010153315,0.00427508,3,6,1871.31,26868,10795,447,30.2,7.5,0,63
54107,0,1.378022,0.034533,0,0,0,0.007975436,0.061809626,0.009969295,2,4,501.54,15065,5470,332,47.9,0,0,106
56009,0,1.289011,0,0,0.001311338,0,0.009179365,0.019670067,0,1,0,762.58,46341,25595,1475,201.8,0,0,148
